1.0	7.320535e-39	2.977205e-39	7.02093e-39	2.89703e-39	0.0	0.0
1.04232	7.652934999999999e-39	3.11652e-39	7.350875e-39	3.03541e-39	0.0	0.0
1.08643	7.998120000000001e-39	3.2610900000000003e-39	7.69345e-39	3.17902e-39	0.0	0.0
1.1324	8.35669e-39	3.411175e-39	8.04921e-39	3.328095e-39	0.0	0.0
1.18032	8.729125e-39	3.56702e-39	8.418825e-39	3.482885e-39	0.0	0.0
1.23027	9.116154999999999e-39	3.728935e-39	8.80288e-39	3.6436749999999996e-39	0.0	0.0
1.28233	9.518319999999999e-39	3.897115e-39	9.202089999999999e-39	3.810735e-39	0.0	0.0
1.3366	9.936345000000001e-39	4.071995e-39	9.61699e-39	3.98437e-39	0.0	0.0
1.39316	1.0370949999999999e-38	4.253865e-39	1.0048334999999999e-38	4.164865e-39	0.0	0.0
1.45211	1.0822955e-38	4.4431550000000004e-39	1.0496815e-38	4.352565e-39	0.0	0.0
1.51356	1.129325e-38	4.6402250000000006e-39	1.096321e-38	4.547845e-39	0.0	0.0
1.57761	1.1782705e-38	4.845515e-39	1.1448365e-38	4.75111e-39	0.0	0.0
1.64437	1.22921e-38	5.0594350000000004e-39	1.1953175e-38	4.9628e-39	0.0	0.0
1.71396	1.282224e-38	5.282475e-39	1.2478525e-38	5.183365e-39	0.0	0.0
1.78649	1.3373870000000002e-38	5.5150600000000006e-39	1.302552e-38	5.41331e-39	0.0	0.0
1.86209	1.394808e-38	5.75767e-39	1.3595015e-38	5.65312e-39	0.0	0.0
1.94089	1.4545665e-38	6.01076e-39	1.4187735e-38	5.90326e-39	0.0	0.0
2.02302	1.5167615e-38	6.27482e-39	1.4804755e-38	6.164225e-39	0.0	0.0
2.10863	1.5815125e-38	6.55046e-39	1.5447024999999998e-38	6.43652e-39	0.0	0.0
2.19786	1.64891e-38	6.8381e-39	1.61156e-38	6.72067e-39	0.0	0.0
2.29087	1.71906e-38	7.138295e-39	1.68117e-38	7.01724e-39	0.0	0.0
2.38781	1.792095e-38	7.451635e-39	1.75364e-38	7.32679e-39	0.0	0.0
2.48886	1.868115e-38	7.778665e-39	1.8290899999999998e-38	7.64997e-39	0.0	0.0
2.59418	1.9472500000000002e-38	8.119925e-39	1.9076450000000002e-38	7.987275e-39	0.0	0.0
2.70396	2.029625e-38	8.476005e-39	1.9894300000000002e-38	8.33939e-39	0.0	0.0
2.81838	2.115355e-38	8.84747e-39	2.074575e-38	8.706934999999999e-39	0.0	0.0
2.93765	2.204595e-38	9.23512e-39	2.163245e-38	9.09061e-39	0.0	0.0
3.06196	2.2974849999999998e-38	9.639545000000001e-39	2.255555e-38	9.491005e-39	0.0	0.0
3.19154	2.394155e-38	1.006142e-38	2.3516500000000003e-38	9.908815e-39	0.0	0.0
3.3266	2.49478e-38	1.0501579999999999e-38	2.45168e-38	1.034481e-38	0.0	0.0
3.46737	2.5995e-38	1.0960805000000001e-38	2.55582e-38	1.0799800000000001e-38	0.0	0.0
3.6141	2.7085e-38	1.1439805e-38	2.664215e-38	1.1274575e-38	7.641141e-43	4.07700345e-43
3.76704	2.82194e-38	1.1939525e-38	2.77706e-38	1.1769955e-38	8.228965000000001e-42	4.5670905e-42
3.92645	2.939995e-38	1.2460649999999999e-38	2.89453e-38	1.228688e-38	3.225719e-41	1.81436e-41
4.09261	3.06285e-38	1.300416e-38	3.0168e-38	1.2826165e-38	8.309325e-41	4.7011455e-41
