#E/M_dm		nu_e		nu_e_bar		nu_mu		nu_mu_bar		nu_tau		nu_tau_bar
302.5		1.8901e-05		1.8826e-05		1.8697e-05		1.8788e-05		2.1428e-06		2.0144e-06
307.5		1.7472e-05		1.7858e-05		1.7898e-05		1.751e-05		1.8753e-06		1.8687e-06
312.5		1.6972e-05		1.6704e-05		1.6828e-05		1.6738e-05		1.6391e-06		1.7499e-06
317.5		1.5704e-05		1.5839e-05		1.5589e-05		1.5408e-05		1.5539e-06		1.5936e-06
322.5		1.4692e-05		1.4939e-05		1.4803e-05		1.488e-05		1.5357e-06		1.3592e-06
327.5		1.3972e-05		1.393e-05		1.4006e-05		1.4036e-05		1.2986e-06		1.2154e-06
332.5		1.3388e-05		1.3282e-05		1.325e-05		1.3131e-05		1.1861e-06		1.2123e-06
337.5		1.2152e-05		1.2582e-05		1.2785e-05		1.2481e-05		1.0397e-06		1.0278e-06
342.5		1.1862e-05		1.1727e-05		1.1841e-05		1.1427e-05		9.085e-07		8.8594e-07
347.5		1.1111e-05		1.071e-05		1.1095e-05		1.1103e-05		9.3982e-07		8.0822e-07
352.5		1.0073e-05		1.0482e-05		9.9942e-06		1.0294e-05		7.9792e-07		8.0106e-07
357.5		9.6899e-06		9.7803e-06		9.3755e-06		9.8561e-06		6.9527e-07		6.6647e-07
362.5		9.2833e-06		9.3187e-06		9.2623e-06		9.3181e-06		6.2919e-07		6.2284e-07
367.5		8.7799e-06		8.4429e-06		8.7213e-06		8.6498e-06		5.3914e-07		5.84e-07
372.5		7.9972e-06		8.0298e-06		8.1001e-06		7.9965e-06		5.5992e-07		5.2245e-07
377.5		7.6179e-06		7.7276e-06		7.5132e-06		7.597e-06		4.2977e-07		4.956e-07
382.5		7.063e-06		7.3732e-06		7.0855e-06		7.3985e-06		4.3252e-07		3.8025e-07
387.5		6.6623e-06		6.8735e-06		6.7348e-06		6.795e-06		3.676e-07		3.6182e-07
392.5		6.373e-06		6.2098e-06		6.2054e-06		6.1591e-06		3.3273e-07		3.0891e-07
397.5		5.6736e-06		6.0097e-06		5.9887e-06		5.7081e-06		3.1661e-07		2.9044e-07
402.5		5.6173e-06		5.6548e-06		5.5889e-06		5.5886e-06		2.6429e-07		2.7347e-07
407.5		5.2275e-06		5.1236e-06		5.2377e-06		4.9853e-06		2.6717e-07		2.1315e-07
412.5		4.8844e-06		4.9686e-06		4.783e-06		4.8732e-06		1.7566e-07		2.1175e-07
417.5		4.4896e-06		4.5468e-06		4.5489e-06		4.5407e-06		2.1992e-07		1.7782e-07
422.5		4.3113e-06		4.3634e-06		4.2983e-06		4.374e-06		1.9626e-07		1.8362e-07
427.5		4.0613e-06		4.1726e-06		3.9771e-06		3.971e-06		1.3327e-07		1.5159e-07
432.5		3.9224e-06		3.9307e-06		3.753e-06		3.7252e-06		1.6153e-07		1.6344e-07
437.5		3.5653e-06		3.7554e-06		3.6044e-06		3.4586e-06		1.2619e-07		1.2036e-07
442.5		3.2069e-06		3.3089e-06		3.3898e-06		3.2265e-06		1.0285e-07		1.2271e-07
447.5		3.1741e-06		3.2348e-06		3.0119e-06		3.1879e-06		1.1349e-07		1.0468e-07
452.5		2.897e-06		2.9627e-06		2.7926e-06		2.9048e-06		1.0335e-07		7.6123e-08
457.5		2.8475e-06		2.7795e-06		2.7642e-06		2.7421e-06		8.4616e-08		8.0427e-08
462.5		2.5539e-06		2.5271e-06		2.5448e-06		2.5338e-06		6.965e-08		9.9981e-08
467.5		2.4763e-06		2.3466e-06		2.4547e-06		2.3068e-06		8.5595e-08		7.7951e-08
472.5		2.217e-06		2.1998e-06		2.2943e-06		2.2525e-06		7.003e-08		7.1395e-08
477.5		2.0922e-06		1.9651e-06		2.0392e-06		2.0829e-06		6.0637e-08		3.9276e-08
482.5		1.9728e-06		1.9258e-06		1.8782e-06		1.9229e-06		6.1395e-08		5.8872e-08
487.5		1.8072e-06		1.8864e-06		1.7023e-06		1.6987e-06		4.8497e-08		4.0664e-08
